idatracacao,cdtup,berco,portoatracacao,ano,mes,tipooperacao,tiponavegacaoatracacao,terminal,nacionalidadearmador,tesperaatracacao,tesperacainicioop,toperacao,tesperadesatracacao,tatracado,testadia,idcarga,origem,destino,cdmercadoria,naturezacarga,qtcarga,pesocargabruta,sentido,cdmercadoria_cntr,pesocarga_cntr
748225,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,1,0,1,3,16050668,BRSAL,BRARE,2501,"Granel Sólido",0,707,Desembarcados,"",0
786002,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,30,0,4,0,5,35,17105294,BRSAL,BRARE,2501,"Granel Sólido",0,790,Desembarcados,"",0
745644,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,2,0,3,11,16008195,BRSAL,BRARE,2501,"Granel Sólido",0,834,Desembarcados,"",0
756662,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,5,0,6,8,16266481,BRSAL,BRARE,2501,"Granel Sólido",0,1915,Desembarcados,"",0
751540,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,3,3,16116162,BRSAL,BRARE,2501,"Granel Sólido",0,1073,Desembarcados,"",0
751554,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,4,16116181,BRSAL,BRARE,2501,"Granel Sólido",0,983,Desembarcados,"",0
756222,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,5,0,5,20,16263033,BRSAL,BRARE,2501,"Granel Sólido",0,1602,Desembarcados,"",0
753348,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,3,0,3,10,16179751,BRSAL,BRARE,2501,"Granel Sólido",0,861,Desembarcados,"",0
753607,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,26,2,3,0,5,31,16183084,BRSAL,BRARE,2501,"Granel Sólido",0,950,Desembarcados,"",0
753384,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,15,0,15,24,16179785,BRSAL,BRARE,2501,"Granel Sólido",0,1903,Desembarcados,"",0
747341,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,28,0,2,0,2,31,16032048,BRSAL,BRARE,2501,"Granel Sólido",0,849,Desembarcados,"",0
806008,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,0,0,3,0,3,3,17712853,BRSAL,BRARE,2501,"Granel Sólido",0,774,Desembarcados,"",0
753540,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,6,0,6,10,16183073,BRSAL,BRARE,2501,"Granel Sólido",0,1111,Desembarcados,"",0
753603,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,6,6,16183082,BRSAL,BRARE,2501,"Granel Sólido",0,1615,Desembarcados,"",0
797086,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,23,0,5,0,6,29,17400022,BRSAL,BRARE,2501,"Granel Sólido",0,658,Desembarcados,"",0
753569,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,21,0,6,0,6,27,16183077,BRSAL,BRARE,2501,"Granel Sólido",0,1699,Desembarcados,"",0
753976,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,2,0,2,5,16191403,BRSAL,BRARE,2501,"Granel Sólido",0,760,Desembarcados,"",0
744741,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,2,0,2,6,15965962,BRSAL,BRARE,2501,"Granel Sólido",0,909,Desembarcados,"",0
745408,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,2,2,16006266,BRSAL,BRARE,2501,"Granel Sólido",0,767,Desembarcados,"",0
744744,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,5,0,5,6,15965965,BRSAL,BRARE,2501,"Granel Sólido",0,1692,Desembarcados,"",0
745430,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,4,0,5,11,16006294,BRSAL,BRARE,2501,"Granel Sólido",0,1326,Desembarcados,"",0
743215,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,3,0,4,8,15892497,BRSAL,BRARE,2501,"Granel Sólido",0,1263,Desembarcados,"",0
744700,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,6,0,7,11,15965917,BRSAL,BRARE,2501,"Granel Sólido",0,1961,Desembarcados,"",0
753864,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,5,16189850,BRSAL,BRARE,2501,"Granel Sólido",0,1735,Desembarcados,"",0
751536,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16116157,BRSAL,BRARE,2501,"Granel Sólido",0,885,Desembarcados,"",0
744659,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,2,0,2,5,15965875,BRSAL,BRARE,2501,"Granel Sólido",0,739,Desembarcados,"",0
744665,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,11,0,12,18,15965881,BRSAL,BRARE,2501,"Granel Sólido",0,887,Desembarcados,"",0
753041,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,13,0,6,0,6,19,16176950,BRSAL,BRARE,2501,"Granel Sólido",0,1601,Desembarcados,"",0
795633,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,37,0,3,0,3,40,17383878,BRSAL,BRARE,2501,"Granel Sólido",0,775,Desembarcados,"",0
753042,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,0,3,0,3,16,16176951,BRSAL,BRARE,2501,"Granel Sólido",0,885,Desembarcados,"",0
751511,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,4,0,4,5,16116225,BRSAL,BRARE,2501,"Granel Sólido",0,1614,Desembarcados,"",0
751564,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,5,16116191,BRSAL,BRARE,2501,"Granel Sólido",0,1583,Desembarcados,"",0
751571,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,8,0,8,8,16116198,BRSAL,BRARE,2501,"Granel Sólido",0,1625,Desembarcados,"",0
751567,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,4,16116194,BRRIG,BRARE,2501,"Granel Sólido",0,1084,Desembarcados,"",0
751533,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,5,0,5,8,16116151,BRSAL,BRARE,2501,"Granel Sólido",0,1715,Desembarcados,"",0
799837,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,10,0,10,12,17543086,BRSAL,BRARE,2501,"Granel Sólido",0,712,Desembarcados,"",0
751581,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16116211,BRSAL,BRARE,2501,"Granel Sólido",0,1515,Desembarcados,"",0
757031,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16270776,BRSAL,BRARE,2501,"Granel Sólido",0,964,Desembarcados,"",0
745790,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,5,0,5,13,16010219,BRSAL,BRARE,2501,"Granel Sólido",0,1419,Desembarcados,"",0
800036,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,32,0,2,0,2,35,17543946,BRSAL,BRARE,2501,"Granel Sólido",0,723,Desembarcados,"",0
759574,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,7,0,7,8,16341390,BRSAL,BRARE,2501,"Granel Sólido",0,1575,Desembarcados,"",0
747442,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,16,0,5,0,5,21,16032270,BRSAL,BRARE,2501,"Granel Sólido",0,958,Desembarcados,"",0
751594,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,3,0,3,11,16116217,BRSAL,BRARE,2501,"Granel Sólido",0,1061,Desembarcados,"",0
745792,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,2,0,2,10,16010221,BRSAL,BRARE,2501,"Granel Sólido",0,734,Desembarcados,"",0
802682,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,5,0,4,0,4,9,17629654,BRSAL,BRARE,2501,"Granel Sólido",0,785,Desembarcados,"",0
756227,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,46,0,2,0,2,49,16263038,BRSAL,BRARE,2501,"Granel Sólido",0,803,Desembarcados,"",0
756228,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,5,0,5,7,16263039,BRSAL,BRARE,2501,"Granel Sólido",0,1580,Desembarcados,"",0
795947,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,98,0,6,0,6,105,17389061,BRSAL,BRARE,2501,"Granel Sólido",0,807,Desembarcados,"",0
751544,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,1,5,0,6,6,16116167,BRSAL,BRARE,2501,"Granel Sólido",0,1552,Desembarcados,"",0
797618,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,0,2,0,2,15,17425800,BRSAL,BRARE,2501,"Granel Sólido",0,659,Desembarcados,"",0
746435,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,5,0,5,13,16015002,BRSAL,BRARE,2501,"Granel Sólido",0,1451,Desembarcados,"",0
792388,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,17281347,BRSAL,BRARE,2501,"Granel Sólido",0,688,Desembarcados,"",0
747345,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,17,0,6,0,6,24,16032052,BRSAL,BRARE,2501,"Granel Sólido",0,1640,Desembarcados,"",0
751527,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16116145,BRSAL,BRARE,2501,"Granel Sólido",0,975,Desembarcados,"",0
747449,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16032276,BRSAL,BRARE,2501,"Granel Sólido",0,1047,Desembarcados,"",0
751508,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16116224,BRSAL,BRARE,2501,"Granel Sólido",0,1054,Desembarcados,"",0
747455,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,7,0,8,11,16032282,BRSAL,BRARE,2501,"Granel Sólido",0,1819,Desembarcados,"",0
747446,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,6,0,6,12,16032273,BRSAL,BRARE,2501,"Granel Sólido",0,1783,Desembarcados,"",0
774114,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,15,0,2,0,2,17,16710855,BRSAL,BRARE,2501,"Granel Sólido",0,847,Desembarcados,"",0
760628,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,6,0,6,7,16351896,BRSAL,BRARE,2501,"Granel Sólido",0,1478,Desembarcados,"",0
760773,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16352538,BRSAL,BRARE,2501,"Granel Sólido",0,1220,Desembarcados,"",0
760632,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16351900,BRSAL,BRARE,2501,"Granel Sólido",0,821,Desembarcados,"",0
760572,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16351879,BRSAL,BRARE,2501,"Granel Sólido",0,752,Desembarcados,"",0
759869,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,6,16342015,BRSAL,BRARE,2501,"Granel Sólido",0,1499,Desembarcados,"",0
760777,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16352542,BRSAL,BRARE,2501,"Granel Sólido",0,891,Desembarcados,"",0
777627,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,6,0,6,14,16841105,BRSAL,BRARE,2501,"Granel Sólido",0,1673,Desembarcados,"",0
791015,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,17,0,3,0,3,21,17210639,BRSAL,BRARE,2501,"Granel Sólido",0,818,Desembarcados,"",0
735460,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,6,0,6,14,15863349,BRSAL,BRARE,2501,"Granel Sólido",0,873,Desembarcados,"",0
760563,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,2,6,0,8,8,16351871,BRSAL,BRARE,2501,"Granel Sólido",0,1377,Desembarcados,"",0
760568,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,2,3,16351875,BRSAL,BRARE,2501,"Granel Sólido",0,709,Desembarcados,"",0
759781,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,2,0,3,9,16341594,BRSAL,BRARE,2501,"Granel Sólido",0,838,Desembarcados,"",0
777825,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,0,6,0,6,15,16841716,BRSAL,BRARE,2501,"Granel Sólido",0,1677,Desembarcados,"",0
761311,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,7,7,16369954,BRSAL,BRARE,2501,"Granel Sólido",0,1621,Desembarcados,"",0
761312,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16369955,BRSAL,BRARE,2501,"Granel Sólido",0,787,Desembarcados,"",0
761742,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,7,0,7,8,16374793,BRSAL,BRARE,2501,"Granel Sólido",0,1790,Desembarcados,"",0
777826,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,2,0,3,18,16841717,BRSAL,BRARE,2501,"Granel Sólido",0,603,Desembarcados,"",0
760205,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,6,0,6,8,16349387,BRSAL,BRARE,2501,"Granel Sólido",0,1672,Desembarcados,"",0
792279,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,5,15,0,20,20,17280960,BRSAL,BRARE,2501,"Granel Sólido",0,622,Desembarcados,"",0
760091,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,3,0,3,13,16349257,BRSAL,BRARE,2501,"Granel Sólido",0,789,Desembarcados,"",0
763343,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,6,0,6,7,16429575,BRSAL,BRARE,2501,"Granel Sólido",0,708,Desembarcados,"",0
760404,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,2,0,2,8,16351696,BRSAL,BRARE,2501,"Granel Sólido",0,704,Desembarcados,"",0
760417,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,6,6,16351709,BRSAL,BRARE,2501,"Granel Sólido",0,1551,Desembarcados,"",0
778124,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,6,6,0,13,14,16843708,BRSAL,BRARE,2501,"Granel Sólido",0,1504,Desembarcados,"",0
790857,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,6,0,6,10,17210212,BRSAL,BRARE,2501,"Granel Sólido",0,1705,Desembarcados,"",0
763175,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,2,2,16416045,BRSAL,BRARE,2501,"Granel Sólido",0,726,Desembarcados,"",0
763155,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,5,0,5,6,16416003,BRSAL,BRARE,2501,"Granel Sólido",0,1559,Desembarcados,"",0
777635,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,5,0,5,13,16841113,BRSAL,BRARE,2501,"Granel Sólido",0,1600,Desembarcados,"",0
777632,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16841110,BRSAL,BRARE,2501,"Granel Sólido",0,772,Desembarcados,"",0
777638,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16841116,BRSAL,BRARE,2501,"Granel Sólido",0,879,Desembarcados,"",0
791292,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,0,3,0,3,16,17256301,BRSAL,BRARE,2501,"Granel Sólido",0,817,Desembarcados,"",0
771850,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,36,0,8,0,8,44,16685512,BRSAL,BRARE,2501,"Granel Sólido",0,825,Desembarcados,"",0
761838,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,0,3,0,3,12,16374893,BRSAL,BRARE,2501,"Granel Sólido",0,985,Desembarcados,"",0
763003,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,15,0,2,0,2,18,16414468,BRSAL,BRARE,2501,"Granel Sólido",0,777,Desembarcados,"",0
791525,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,19,0,2,0,2,22,17262569,BRSAL,BRARE,2501,"Granel Sólido",0,873,Desembarcados,"",0
761743,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,2,0,2,7,16374794,BRSAL,BRARE,2501,"Granel Sólido",0,782,Desembarcados,"",0
742188,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,20,0,8,0,8,28,15878024,BRSAL,BRARE,2501,"Granel Sólido",0,925,Desembarcados,"",0
735803,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,11,0,3,0,4,15,15863367,BRSAL,BRARE,2501,"Granel Sólido",0,732,Desembarcados,"",0
763527,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,2,2,16435127,BRSAL,BRARE,2501,"Granel Sólido",0,661,Desembarcados,"",0
742187,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,5,15878023,BRSAL,BRARE,2501,"Granel Sólido",0,1572,Desembarcados,"",0
742197,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,4,0,4,7,15878033,BRSAL,BRARE,2501,"Granel Sólido",0,841,Desembarcados,"",0
763524,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,7,0,7,8,16435124,BRSAL,BRARE,2501,"Granel Sólido",0,1576,Desembarcados,"",0
742243,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,27,0,28,28,15878047,BRSAL,BRARE,2501,"Granel Sólido",0,1586,Desembarcados,"",0
762201,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,5,0,5,19,16378629,BRSAL,BRARE,2501,"Granel Sólido",0,1295,Desembarcados,"",0
742248,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,21,0,2,0,2,23,15878052,BRSAL,BRARE,2501,"Granel Sólido",0,754,Desembarcados,"",0
778207,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,25,0,26,34,16844477,BRSAL,BRARE,2501,"Granel Sólido",0,832,Desembarcados,"",0
735791,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,7,7,15863356,BRSAL,BRARE,2501,"Granel Sólido",0,787,Desembarcados,"",0
735796,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,4,4,0,9,18,15863361,BRSAL,BRARE,2501,"Granel Sólido",0,1540,Desembarcados,"",0
766111,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,6,0,6,13,16526805,BRSAL,BRARE,2501,"Granel Sólido",0,1765,Desembarcados,"",0
790665,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,3,9,10,17207259,BRSAL,BRARE,2501,"Granel Sólido",0,1123,Desembarcados,"",0
735894,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,3,0,3,10,15863376,BRSAL,BRARE,2501,"Granel Sólido",0,777,Desembarcados,"",0
790726,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,3,0,3,8,17208298,BRSAL,BRARE,2501,"Granel Sólido",0,745,Desembarcados,"",0
790666,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,4,17207260,BRSAL,BRARE,2501,"Granel Sólido",0,858,Desembarcados,"",0
776903,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,6,0,6,9,16839482,BRSAL,BRARE,2501,"Granel Sólido",0,1527,Desembarcados,"",0
789206,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,2,0,3,9,17160421,BRSAL,BRARE,2501,"Granel Sólido",0,723,Desembarcados,"",0
789970,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,7,0,7,13,17202503,BRSAL,BRARE,2501,"Granel Sólido",0,1718,Desembarcados,"",0
765810,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,78,0,5,0,5,84,16526536,BRSAL,BRARE,2501,"Granel Sólido",0,1482,Desembarcados,"",0
766318,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,0,2,0,2,14,16527038,BRSAL,BRARE,2501,"Granel Sólido",0,574,Desembarcados,"",0
778476,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,3,3,16845293,BRSAL,BRARE,2501,"Granel Sólido",0,931,Desembarcados,"",0
790165,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,3,0,3,5,17204417,BRSAL,BRARE,2501,"Granel Sólido",0,945,Desembarcados,"",0
763991,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16439557,BRSAL,BRARE,2501,"Granel Sólido",0,1468,Desembarcados,"",0
764049,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,16,0,5,0,5,22,16440757,BRSAL,BRARE,2501,"Granel Sólido",0,1476,Desembarcados,"",0
790434,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,6,0,6,10,17207127,BRSAL,BRARE,2501,"Granel Sólido",0,1517,Desembarcados,"",0
766118,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,2,0,3,8,16526812,BRSAL,BRARE,2501,"Granel Sólido",0,785,Desembarcados,"",0
764045,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,20,0,20,22,16440753,BRSAL,BRARE,2501,"Granel Sólido",0,663,Desembarcados,"",0
778393,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,10,0,10,10,16845203,BRSAL,BRARE,2501,"Granel Sólido",0,1793,Desembarcados,"",0
790500,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,3,0,3,6,17207184,BRSAL,BRARE,2501,"Granel Sólido",0,843,Desembarcados,"",0
